rack-bug,https://github.com/brynary/rack-bug
Ragpicker,https://github.com/robbyFux/Ragpicker
ramooflax,https://github.com/sduverger/ramooflax
ram-watch-cheat-engine,https://github.com/yoshifan/ram-watch-cheat-engine
rat-shell,https://github.com/stphivos/rat-shell
ReflectiveDLLInjection,https://github.com/stephenfewer/ReflectiveDLLInjection
regshot,https://github.com/tmr232/regshot
rekall,https://github.com/google/rekall
reko,https://github.com/uxmal/reko
Remote_DLL_Injector,https://github.com/azerg/Remote_DLL_Injector
rePy2exe,https://github.com/4w4k3/rePy2exe
Reverse_HTTPS_Bot,https://github.com/ahhh/Reverse_HTTPS_Bot
rewolf-wow64ext,https://github.com/rwfpl/rewolf-wow64ext/tree/v1.0.0.9
rgat,https://github.com/ncatlin/rgat
ripr,https://github.com/pbiernat/ripr
ROPMEMU,https://github.com/vrtadmin/ROPMEMU
roputils,https://github.com/inaz2/roputils
sandbox-attacksurface-analysis-tools,https://github.com/google/sandbox-attacksurface-analysis-tools
scalpel,https://github.com/sleuthkit/scalpel
scapy,https://github.com/secdev/scapy
SCDBG,https://github.com/dzzie/SCDBG
scrapy,https://github.com/scrapy/scrapy
selfrando,https://github.com/immunant/selfrando
sems,https://github.com/AlicanAkyol/sems
senseye,https://github.com/letoram/senseye
sentinel,https://github.com/CoreSecurity/sentinel
shellcode_tools,https://github.com/MarioVilas/shellcode_tools
simplify,https://github.com/CalebFenton/simplify
simuvex,https://github.com/angr/simuvex
sleuthkit,https://github.com/sleuthkit/sleuthkit
slid,https://github.com/arvinddoraiswamy/slid
smod,https://github.com/enddo/smod
spiderfoot,https://github.com/smicallef/spiderfoot
SpoofMAC,https://github.com/feross/SpoofMAC
Static-Malware-Analyses,https://github.com/devwerks/Static-Malware-Analyses
stetho,https://github.com/facebook/stetho
stoq,https://github.com/PUNCH-Cyber/stoq
strace,https://github.com/strace/strace
stupid_malware,https://github.com/andrew-morris/stupid_malware
suricata,https://github.com/inliniac/suricata
SysAnalyzer,https://github.com/dzzie/SysAnalyzer
sysmon-dfir,https://github.com/MHaggis/sysmon-dfir
tcpcopy,https://github.com/session-replay-tools/tcpcopy?from=wb
tcpdump,https://github.com/the-tcpdump-group/tcpdump
TeslaCrack,https://github.com/Googulator/TeslaCrack
the-backdoor-factory,https://github.com/secretsquirrel/the-backdoor-factory
TheFatRat,https://github.com/Screetsec/TheFatRat
Tor2web,https://github.com/globaleaks/Tor2web
TotalRecall,https://github.com/sketchymoose/TotalRecall
triad-decompiler,https://github.com/electrojustin/triad-decompiler
trinity,https://github.com/kernelslacker/trinity
tubertc,https://github.com/trailofbits/tubertc
tweets_analyzer,https://github.com/x0rz/tweets_analyzer
UacBypass,https://github.com/hjc4869/UacBypass
UACME,https://github.com/hfiref0x/UACME
udis86,https://github.com/vmt/udis86
udpack,https://github.com/twisteroidambassador/udpack
uefi-firmware-parser,https://github.com/theopolis/uefi-firmware-parser
UEFITool,https://github.com/LongSoft/UEFITool
UIforETW,https://github.com/google/UIforETW
unicorn-decoder,https://github.com/mothran/unicorn-decoder#unicorn-decoder
unpacker,https://github.com/malwaremusings/unpacker/
unxor,https://github.com/tomchop/unxor/
veles,https://github.com/wapiflapi/veles
ViperMonkey,https://github.com/decalage2/ViperMonkey
VirtualDeobfuscator,https://github.com/jnraber/VirtualDeobfuscator
virusbattle-ida-plugin,https://github.com/axmat/virusbattle-ida-plugin
visualize_logs,https://github.com/keithjjones/visualize_logs
vmcloak,https://github.com/jbremer/vmcloak
vogl,https://github.com/ValveSoftware/vogl
Volatility-Plugins,https://github.com/fireeye/Volatility-Plugins
VolDiff,https://github.com/aim4r/VolDiff
VolUtility,https://github.com/kevthehermit/VolUtility
VS_LIBEMU,https://github.com/dzzie/VS_LIBEMU
vscode-powershell,https://github.com/PowerShell/vscode-powershell
watchdog,https://github.com/gorakhargosh/watchdog
wdb,https://github.com/Kozea/wdb
Whonix,https://github.com/Whonix/Whonix
wifijammer,https://github.com/DanMcInerney/wifijammer
windbglib,https://github.com/corelan/windbglib
Windows-Exploit-Suggester,https://github.com/GDSSecurity/Windows-Exploit-Suggester
WindowsRegistryRootkit,https://github.com/Cr4sh/WindowsRegistryRootkit
WireLurkerDetector,https://github.com/PaloAltoNetworks/WireLurkerDetector
wiwo,https://github.com/CoreSecurity/wiwo
wusstrace,https://github.com/lbull/wusstrace
xnippet,https://github.com/isislab/xnippet
xortool,https://github.com/hellman/xortool
xxxswf,https://bitbucket.org/Alexander_Hanel/xxxswf
yapf,https://github.com/google/yapf
zarp,https://github.com/hatRiot/zarp
zerorpc-python,https://github.com/0rpc/zerorpc-python
zerowine-tryout,https://github.com/Necrosys/zerowine-tryout
ZwoELF,https://github.com/sqall01/ZwoELF
Cute,https://github.com/tmr232/cute
Application Whitelist Bypass Techniques,https://github.com/subTee/ApplicationWhitelistBypassTechniques
BeeLogger,https://github.com/4w4k3/BeeLogger
Bella,https://github.com/manwhoami/Bella
BotBuilder,https://github.com/Microsoft/BotBuilder
botpress,https://github.com/botpress/botpress
bottle,https://github.com/bottlepy/bottle
BTG,https://github.com/conix-security/BTG
crystal,https://github.com/crystal-lang/crystal
design-patterns-for-humans,https://github.com/kamranahmedse/design-patterns-for-humans
Dr0p1t-Framework,https://github.com/D4Vinci/Dr0p1t-Framework
EggShell,https://github.com/neoneggplant/EggShell
Empire,https://github.com/EmpireProject/Empire
evilpass,https://github.com/SirCmpwn/evilpass
firechat,https://github.com/firebase/firechat
goaccess,https://github.com/allinurl/goaccess
idapython_virtualenv,https://github.com/Kerrigan29a/idapython_virtualenv
IDAPinLogger,https://github.com/wirepair/IDAPinLogger
IDA-SmartPatcher,https://github.com/npetrovski/IDA-SmartPatcher
atom-git-control,https://github.com/jacogr/atom-git-control
bittorrent.org,https://github.com/bittorrent/bittorrent.org
git-cola,https://github.com/git-cola/git-cola
knockknock,https://github.com/moxie0/knockknock
libhydrogen,https://github.com/jedisct1/libhydrogen
lighthouse,https://github.com/gaasedelen/lighthouse
Lilu,https://github.com/vit9696/Lilu
Mermaid,https://github.com/jlxip/Mermaid
movies-for-hackers,https://github.com/k4m4/movies-for-hackers
mRemoteNG,https://github.com/mRemoteNG/mRemoteNG
NativePayload_DNS,https://github.com/DamonMohammadbagher/NativePayload_DNS
nucleus,https://bitbucket.org/vusec/nucleus
obfusion,https://github.com/kgretzky/obfusion
p0wnedShell,https://github.com/Cn33liz/p0wnedShell
packer-malware,https://github.com/malwaremusings/unpacker/
pbtk,https://github.com/marin-m/pbtk
peCloak,https://github.com/bilka00/peCloak
peCloakCapstone,https://github.com/v-p-b/peCloakCapstone
Posh-Sysmon,https://github.com/darkoperator/Posh-Sysmon
pwn-mbr,https://github.com/DavidBuchanan314/pwn-mbr
python-x86-obfuscator,https://github.com/kgretzky/python-x86-obfuscator
RegistrationFreeCOM,https://github.com/subTee/RegistrationFreeCOM
RSPET,https://github.com/panagiks/RSPET
securitybot,https://github.com/dropbox/securitybot
shellcode,https://github.com/odzhan/shellcode
Sn1per,https://github.com/1N3/Sn1per
Stethoscope,https://github.com/Netflix/Stethoscope
Sublist3r,https://github.com/aboul3la/Sublist3r
TDSAnomalPE,https://github.com/missmalware/TDSAnomalPE
temu-1.0,https://github.com/ntddk/temu
totalhash-api,https://github.com/blacktop/totalhash-api
TSS.MSR,https://github.com/Microsoft/TSS.MSR
unicorn,https://github.com/trustedsec/unicorn
upspin,https://github.com/upspin/upspin
VirtualDbgHide,https://github.com/Nukem9/VirtualDbgHide
